transaction_id,amount,description,merchant,transaction_date,category,account_id
TXN001209,132.62,Walmart grocery shopping,grocery shopping,2024-09-03,Grocery,ACC7269
TXN001210,340.07,Doctor appointment co-pay,appointment co-pay,2024-11-20,Healthcare,ACC4767
TXN001211,477.95,Uber ride to downtown,ride to,2024-06-10,Transportation,ACC9462
TXN001212,351.91,Lunch at Olive Garden,at Olive,2024-10-01,Restaurant,ACC5314
TXN001213,51.04,Movie tickets Cinemark,tickets Cinemark,2024-05-07,Entertainment,ACC6603
TXN001214,466.04,Car insurance monthly,insurance monthly,2024-02-08,Insurance,ACC8807
TXN001215,113.19,Electric bill payment,bill payment,2024-06-09,Utilities,ACC5408
TXN001216,252.0,Doctor appointment co-pay,appointment co-pay,2024-04-03,Healthcare,ACC4271
TXN001217,437.01,Doctor appointment co-pay,appointment co-pay,2024-04-30,Healthcare,ACC4387
TXN001218,418.3,Doctor appointment co-pay,appointment co-pay,2024-04-27,Healthcare,ACC6833
TXN001219,64.34,Walmart grocery shopping,grocery shopping,2024-03-20,Grocery,ACC2285
TXN001220,308.84,Amazon online purchase,online purchase,2024-12-12,Shopping,ACC9871
TXN001221,188.74,Amazon online purchase,online purchase,2024-01-22,Shopping,ACC6167
TXN001222,435.04,Netflix monthly subscription,monthly subscription,2024-09-09,Subscriptions,ACC9041
TXN001223,143.73,Car insurance monthly,insurance monthly,2024-04-03,Insurance,ACC4638
TXN001224,31.8,Shell gas station,gas station,2024-10-22,Gas,ACC7933
TXN001225,21.12,Car insurance monthly,insurance monthly,2024-09-01,Insurance,ACC6689
TXN001226,231.31,Shell gas station,gas station,2024-07-20,Gas,ACC2972
TXN001227,232.73,Car insurance monthly,insurance monthly,2024-12-23,Insurance,ACC1137
TXN001228,192.82,Doctor appointment co-pay,appointment co-pay,2024-01-07,Healthcare,ACC2650
TXN001229,308.33,Electric bill payment,bill payment,2024-06-15,Utilities,ACC5254
TXN001230,135.11,Car insurance monthly,insurance monthly,2024-04-05,Insurance,ACC5413
TXN001231,174.83,Netflix monthly subscription,monthly subscription,2024-08-29,Subscriptions,ACC4013
TXN001232,109.21,Uber ride to downtown,ride to,2024-09-12,Transportation,ACC7099
TXN001233,143.42,Uber ride to downtown,ride to,2024-07-05,Transportation,ACC3947
TXN001234,489.74,Shell gas station,gas station,2024-10-19,Gas,ACC4744
TXN001235,403.02,Movie tickets Cinemark,tickets Cinemark,2024-02-21,Entertainment,ACC8081
TXN001236,77.19,Doctor appointment co-pay,appointment co-pay,2024-07-14,Healthcare,ACC3450
TXN001237,92.42,Lunch at Olive Garden,at Olive,2024-08-30,Restaurant,ACC9185
TXN001238,269.32,Car insurance monthly,insurance monthly,2024-03-09,Insurance,ACC6172
TXN001239,129.23,Movie tickets Cinemark,tickets Cinemark,2024-09-06,Entertainment,ACC1781
TXN001240,346.82,Walmart grocery shopping,grocery shopping,2024-07-22,Grocery,ACC1983
TXN001241,240.89,Movie tickets Cinemark,tickets Cinemark,2024-04-20,Entertainment,ACC2577
TXN001242,133.59,Electric bill payment,bill payment,2024-08-18,Utilities,ACC6903
TXN001243,466.26,Car insurance monthly,insurance monthly,2024-10-13,Insurance,ACC5222
TXN001244,208.82,Lunch at Olive Garden,at Olive,2024-06-25,Restaurant,ACC6752
TXN001245,103.48,Netflix monthly subscription,monthly subscription,2024-12-13,Subscriptions,ACC9821
TXN001246,180.78,Movie tickets Cinemark,tickets Cinemark,2024-03-30,Entertainment,ACC9363
TXN001247,445.37,Amazon online purchase,online purchase,2024-09-06,Shopping,ACC7243
TXN001248,234.56,Movie tickets Cinemark,tickets Cinemark,2024-11-10,Entertainment,ACC3373
TXN001249,213.8,Electric bill payment,bill payment,2024-03-26,Utilities,ACC7631
TXN001250,85.19,Walmart grocery shopping,grocery shopping,2024-02-06,Grocery,ACC4739
TXN001251,328.24,Electric bill payment,bill payment,2024-06-09,Utilities,ACC5382
TXN001252,139.27,Uber ride to downtown,ride to,2024-11-05,Transportation,ACC8289
TXN001253,262.86,Netflix monthly subscription,monthly subscription,2024-07-04,Subscriptions,ACC8377
TXN001254,96.02,Shell gas station,gas station,2024-07-30,Gas,ACC1378
TXN001255,332.7,Doctor appointment co-pay,appointment co-pay,2024-03-05,Healthcare,ACC2311
TXN001256,201.54,Shell gas station,gas station,2024-04-17,Gas,ACC2565
TXN001257,276.47,Amazon online purchase,online purchase,2024-02-02,Shopping,ACC1431
TXN001258,383.67,Car insurance monthly,insurance monthly,2024-07-22,Insurance,ACC2363
TXN001259,310.96,Movie tickets Cinemark,tickets Cinemark,2024-02-23,Entertainment,ACC2381
TXN001260,158.14,Uber ride to downtown,ride to,2024-12-01,Transportation,ACC5053
TXN001261,315.11,Amazon online purchase,online purchase,2024-05-25,Shopping,ACC3150
TXN001262,19.14,Shell gas station,gas station,2024-09-26,Gas,ACC6846
TXN001263,236.26,Amazon online purchase,online purchase,2024-06-15,Shopping,ACC9856
TXN001264,225.2,Car insurance monthly,insurance monthly,2024-05-19,Insurance,ACC9835
TXN001265,300.8,Netflix monthly subscription,monthly subscription,2024-03-31,Subscriptions,ACC8126
TXN001266,158.28,Car insurance monthly,insurance monthly,2024-09-25,Insurance,ACC6688
TXN001267,117.43,Car insurance monthly,insurance monthly,2024-09-03,Insurance,ACC2467
TXN001268,186.06,Movie tickets Cinemark,tickets Cinemark,2024-08-14,Entertainment,ACC5256
TXN001269,10.23,Movie tickets Cinemark,tickets Cinemark,2024-03-20,Entertainment,ACC9574
TXN001270,146.95,Electric bill payment,bill payment,2024-03-10,Utilities,ACC9767
TXN001271,473.74,Amazon online purchase,online purchase,2024-01-05,Shopping,ACC8816
TXN001272,384.11,Lunch at Olive Garden,at Olive,2024-06-02,Restaurant,ACC5799
TXN001273,399.4,Doctor appointment co-pay,appointment co-pay,2024-11-01,Healthcare,ACC9981
TXN001274,208.81,Doctor appointment co-pay,appointment co-pay,2024-07-10,Healthcare,ACC8161
TXN001275,85.82,Doctor appointment co-pay,appointment co-pay,2024-07-21,Healthcare,ACC7385
TXN001276,135.18,Doctor appointment co-pay,appointment co-pay,2024-07-12,Healthcare,ACC7917
TXN001277,260.72,Doctor appointment co-pay,appointment co-pay,2024-11-16,Healthcare,ACC5454
TXN001278,405.36,Car insurance monthly,insurance monthly,2024-05-25,Insurance,ACC7765
TXN001279,95.29,Walmart grocery shopping,grocery shopping,2024-04-06,Grocery,ACC5744
TXN001280,310.78,Amazon online purchase,online purchase,2024-02-26,Shopping,ACC5458
TXN001281,248.54,Netflix monthly subscription,monthly subscription,2024-12-24,Subscriptions,ACC6253
TXN001282,29.57,Shell gas station,gas station,2024-01-10,Gas,ACC9764
TXN001283,486.3,Shell gas station,gas station,2024-01-12,Gas,ACC5622
TXN001284,359.02,Shell gas station,gas station,2024-05-17,Gas,ACC1134
TXN001285,79.59,Walmart grocery shopping,grocery shopping,2024-04-29,Grocery,ACC9086
TXN001286,213.02,Electric bill payment,bill payment,2024-04-21,Utilities,ACC9165
TXN001287,349.98,Amazon online purchase,online purchase,2024-07-09,Shopping,ACC1519
TXN001288,422.56,Walmart grocery shopping,grocery shopping,2024-06-18,Grocery,ACC3393
TXN001289,388.95,Movie tickets Cinemark,tickets Cinemark,2024-01-29,Entertainment,ACC2169
TXN001290,94.89,Amazon online purchase,online purchase,2024-10-05,Shopping,ACC5097
TXN001291,65.37,Lunch at Olive Garden,at Olive,2024-07-14,Restaurant,ACC5078
TXN001292,127.35,Amazon online purchase,online purchase,2024-07-16,Shopping,ACC1549
TXN001293,368.98,Amazon online purchase,online purchase,2024-04-11,Shopping,ACC2539
TXN001294,239.05,Doctor appointment co-pay,appointment co-pay,2024-09-23,Healthcare,ACC6113
TXN001295,316.44,Shell gas station,gas station,2024-06-14,Gas,ACC1691
TXN001296,65.46,Car insurance monthly,insurance monthly,2024-10-08,Insurance,ACC8884
TXN001297,103.37,Movie tickets Cinemark,tickets Cinemark,2024-11-22,Entertainment,ACC1853
TXN001298,486.77,Doctor appointment co-pay,appointment co-pay,2024-12-07,Healthcare,ACC4866
TXN001299,165.63,Uber ride to downtown,ride to,2024-11-20,Transportation,ACC3742
TXN001300,64.23,Netflix monthly subscription,monthly subscription,2024-05-21,Subscriptions,ACC4982
TXN001301,292.63,Lunch at Olive Garden,at Olive,2024-01-05,Restaurant,ACC8786
TXN001302,81.72,Netflix monthly subscription,monthly subscription,2024-12-18,Subscriptions,ACC2466
TXN001303,252.46,Shell gas station,gas station,2024-05-07,Gas,ACC6544
TXN001304,34.59,Lunch at Olive Garden,at Olive,2024-11-16,Restaurant,ACC3521
TXN001305,396.78,Car insurance monthly,insurance monthly,2024-12-25,Insurance,ACC3061
TXN001306,161.79,Doctor appointment co-pay,appointment co-pay,2024-09-06,Healthcare,ACC6690
TXN001307,15.57,Doctor appointment co-pay,appointment co-pay,2024-08-12,Healthcare,ACC7189
TXN001308,129.09,Shell gas station,gas station,2024-07-02,Gas,ACC1646
TXN001309,281.72,Amazon online purchase,online purchase,2024-09-05,Shopping,ACC9892
TXN001310,98.94,Amazon online purchase,online purchase,2024-12-22,Shopping,ACC4057
TXN001311,165.22,Electric bill payment,bill payment,2024-10-05,Utilities,ACC8674
TXN001312,457.66,Netflix monthly subscription,monthly subscription,2024-05-20,Subscriptions,ACC3627
TXN001313,81.74,Car insurance monthly,insurance monthly,2024-02-05,Insurance,ACC5844
TXN001314,186.72,Car insurance monthly,insurance monthly,2024-05-14,Insurance,ACC1011
TXN001315,192.63,Car insurance monthly,insurance monthly,2024-11-22,Insurance,ACC4039
TXN001316,429.13,Netflix monthly subscription,monthly subscription,2024-01-10,Subscriptions,ACC4912
TXN001317,330.85,Walmart grocery shopping,grocery shopping,2024-06-13,Grocery,ACC9830
TXN001318,264.41,Doctor appointment co-pay,appointment co-pay,2024-07-17,Healthcare,ACC9151
TXN001319,308.45,Shell gas station,gas station,2024-10-09,Gas,ACC6285
TXN001320,59.68,Electric bill payment,bill payment,2024-07-28,Utilities,ACC9572
TXN001321,26.67,Walmart grocery shopping,grocery shopping,2024-12-03,Grocery,ACC3126
TXN001322,105.03,Lunch at Olive Garden,at Olive,2024-04-01,Restaurant,ACC8952
TXN001323,20.75,Walmart grocery shopping,grocery shopping,2024-04-08,Grocery,ACC7366
TXN001324,265.28,Amazon online purchase,online purchase,2024-12-02,Shopping,ACC5193
TXN001325,114.26,Electric bill payment,bill payment,2024-01-26,Utilities,ACC2161
TXN001326,329.6,Doctor appointment co-pay,appointment co-pay,2024-01-07,Healthcare,ACC2310
TXN001327,183.66,Lunch at Olive Garden,at Olive,2024-08-27,Restaurant,ACC7814
TXN001328,412.7,Lunch at Olive Garden,at Olive,2024-07-07,Restaurant,ACC5355
TXN001329,368.48,Lunch at Olive Garden,at Olive,2024-09-27,Restaurant,ACC5979
TXN001330,480.49,Doctor appointment co-pay,appointment co-pay,2024-02-09,Healthcare,ACC2591
TXN001331,268.17,Doctor appointment co-pay,appointment co-pay,2024-02-21,Healthcare,ACC4104
TXN001332,330.15,Car insurance monthly,insurance monthly,2024-04-08,Insurance,ACC3931
TXN001333,210.52,Car insurance monthly,insurance monthly,2024-10-12,Insurance,ACC2728
TXN001334,182.19,Netflix monthly subscription,monthly subscription,2024-11-22,Subscriptions,ACC8515
TXN001335,442.0,Uber ride to downtown,ride to,2024-12-25,Transportation,ACC3733
TXN001336,203.77,Car insurance monthly,insurance monthly,2024-04-02,Insurance,ACC6529
TXN001337,269.28,Shell gas station,gas station,2024-12-02,Gas,ACC8258
TXN001338,277.29,Electric bill payment,bill payment,2024-06-29,Utilities,ACC6319
TXN001339,383.27,Uber ride to downtown,ride to,2024-07-09,Transportation,ACC8054
TXN001340,124.16,Netflix monthly subscription,monthly subscription,2024-06-14,Subscriptions,ACC9939
TXN001341,384.03,Uber ride to downtown,ride to,2024-04-19,Transportation,ACC5162
TXN001342,226.51,Amazon online purchase,online purchase,2024-07-03,Shopping,ACC7505
TXN001343,491.56,Lunch at Olive Garden,at Olive,2024-01-01,Restaurant,ACC1267
TXN001344,496.74,Shell gas station,gas station,2024-09-22,Gas,ACC5945
TXN001345,492.28,Movie tickets Cinemark,tickets Cinemark,2024-01-04,Entertainment,ACC4519
TXN001346,386.9,Lunch at Olive Garden,at Olive,2024-06-10,Restaurant,ACC5521
TXN001347,280.38,Car insurance monthly,insurance monthly,2024-10-10,Insurance,ACC3534
TXN001348,232.88,Lunch at Olive Garden,at Olive,2024-02-18,Restaurant,ACC3557
TXN001349,186.71,Movie tickets Cinemark,tickets Cinemark,2024-03-11,Entertainment,ACC5093
TXN001350,406.48,Movie tickets Cinemark,tickets Cinemark,2024-04-29,Entertainment,ACC2505
TXN001351,286.69,Uber ride to downtown,ride to,2024-10-19,Transportation,ACC4562
TXN001352,397.49,Electric bill payment,bill payment,2024-02-09,Utilities,ACC3832
TXN001353,410.66,Netflix monthly subscription,monthly subscription,2024-09-06,Subscriptions,ACC2562
TXN001354,23.5,Movie tickets Cinemark,tickets Cinemark,2024-10-31,Entertainment,ACC7251
TXN001355,461.33,Lunch at Olive Garden,at Olive,2024-02-10,Restaurant,ACC6478
TXN001356,211.18,Uber ride to downtown,ride to,2024-06-27,Transportation,ACC2974
TXN001357,464.68,Netflix monthly subscription,monthly subscription,2024-04-26,Subscriptions,ACC7266
TXN001358,264.57,Movie tickets Cinemark,tickets Cinemark,2024-01-28,Entertainment,ACC6231
TXN001359,79.04,Netflix monthly subscription,monthly subscription,2024-10-03,Subscriptions,ACC9231
TXN001360,80.83,Doctor appointment co-pay,appointment co-pay,2024-12-23,Healthcare,ACC7436
TXN001361,289.75,Netflix monthly subscription,monthly subscription,2024-08-16,Subscriptions,ACC2475
TXN001362,148.44,Uber ride to downtown,ride to,2024-04-23,Transportation,ACC7460
TXN001363,171.4,Shell gas station,gas station,2024-03-16,Gas,ACC8796
TXN001364,276.34,Lunch at Olive Garden,at Olive,2024-10-19,Restaurant,ACC5301
TXN001365,253.4,Uber ride to downtown,ride to,2024-02-13,Transportation,ACC3136
TXN001366,281.85,Amazon online purchase,online purchase,2024-03-10,Shopping,ACC8993
TXN001367,102.07,Netflix monthly subscription,monthly subscription,2024-07-21,Subscriptions,ACC9589
TXN001368,40.46,Doctor appointment co-pay,appointment co-pay,2024-05-06,Healthcare,ACC8046
TXN001369,49.35,Netflix monthly subscription,monthly subscription,2024-06-14,Subscriptions,ACC7776
TXN001370,177.41,Electric bill payment,bill payment,2024-08-04,Utilities,ACC6254
TXN001371,329.43,Netflix monthly subscription,monthly subscription,2024-06-25,Subscriptions,ACC5994
TXN001372,310.03,Electric bill payment,bill payment,2024-03-27,Utilities,ACC8245
TXN001373,223.03,Shell gas station,gas station,2024-11-15,Gas,ACC4825
TXN001374,82.22,Electric bill payment,bill payment,2024-04-12,Utilities,ACC2405
TXN001375,125.31,Lunch at Olive Garden,at Olive,2024-02-27,Restaurant,ACC3419
TXN001376,174.92,Lunch at Olive Garden,at Olive,2024-05-27,Restaurant,ACC2823
TXN001377,238.24,Amazon online purchase,online purchase,2024-06-05,Shopping,ACC6437
TXN001378,109.88,Car insurance monthly,insurance monthly,2024-04-17,Insurance,ACC9952
TXN001379,276.66,Movie tickets Cinemark,tickets Cinemark,2024-09-24,Entertainment,ACC3315
TXN001380,191.42,Lunch at Olive Garden,at Olive,2024-12-21,Restaurant,ACC9631
TXN001381,89.31,Movie tickets Cinemark,tickets Cinemark,2024-01-23,Entertainment,ACC5653
TXN001382,139.28,Netflix monthly subscription,monthly subscription,2024-04-12,Subscriptions,ACC8617
TXN001383,37.97,Lunch at Olive Garden,at Olive,2024-12-01,Restaurant,ACC5445
TXN001384,432.82,Electric bill payment,bill payment,2024-12-05,Utilities,ACC1312
TXN001385,119.43,Uber ride to downtown,ride to,2024-05-29,Transportation,ACC7237
TXN001386,452.42,Walmart grocery shopping,grocery shopping,2024-09-17,Grocery,ACC8940
TXN001387,48.57,Car insurance monthly,insurance monthly,2024-11-01,Insurance,ACC4258
TXN001388,282.54,Amazon online purchase,online purchase,2024-09-13,Shopping,ACC1352
TXN001389,461.52,Doctor appointment co-pay,appointment co-pay,2024-01-21,Healthcare,ACC5995
TXN001390,199.73,Amazon online purchase,online purchase,2024-06-19,Shopping,ACC3572
TXN001391,343.73,Electric bill payment,bill payment,2024-01-10,Utilities,ACC6822
TXN001392,121.92,Movie tickets Cinemark,tickets Cinemark,2024-11-16,Entertainment,ACC9212
TXN001393,314.77,Lunch at Olive Garden,at Olive,2024-05-21,Restaurant,ACC7343
TXN001394,474.81,Car insurance monthly,insurance monthly,2024-01-16,Insurance,ACC4695
TXN001395,449.1,Electric bill payment,bill payment,2024-03-18,Utilities,ACC3248
TXN001396,262.76,Uber ride to downtown,ride to,2024-02-14,Transportation,ACC4726
TXN001397,288.58,Doctor appointment co-pay,appointment co-pay,2024-08-01,Healthcare,ACC7987
TXN001398,168.0,Netflix monthly subscription,monthly subscription,2024-06-08,Subscriptions,ACC9883
TXN001399,327.97,Doctor appointment co-pay,appointment co-pay,2024-03-08,Healthcare,ACC9869
TXN001400,431.98,Doctor appointment co-pay,appointment co-pay,2024-12-16,Healthcare,ACC6062
TXN001401,455.23,Car insurance monthly,insurance monthly,2024-12-18,Insurance,ACC8046
TXN001402,458.97,Netflix monthly subscription,monthly subscription,2024-03-15,Subscriptions,ACC6201
TXN001403,268.82,Car insurance monthly,insurance monthly,2024-02-04,Insurance,ACC2939
TXN001404,420.56,Electric bill payment,bill payment,2024-04-04,Utilities,ACC3384
TXN001405,440.67,Electric bill payment,bill payment,2024-01-16,Utilities,ACC7783
TXN001406,224.29,Movie tickets Cinemark,tickets Cinemark,2024-07-29,Entertainment,ACC5485
TXN001407,57.85,Doctor appointment co-pay,appointment co-pay,2024-03-18,Healthcare,ACC4026
TXN001408,310.39,Netflix monthly subscription,monthly subscription,2024-01-14,Subscriptions,ACC4783
TXN001409,119.3,Doctor appointment co-pay,appointment co-pay,2024-11-01,Healthcare,ACC1427
TXN001410,345.63,Walmart grocery shopping,grocery shopping,2024-07-02,Grocery,ACC8808
TXN001411,423.84,Car insurance monthly,insurance monthly,2024-03-09,Insurance,ACC8680
TXN001412,96.07,Electric bill payment,bill payment,2024-12-30,Utilities,ACC7348
TXN001413,73.07,Amazon online purchase,online purchase,2024-09-08,Shopping,ACC4166
TXN001414,207.25,Lunch at Olive Garden,at Olive,2024-04-25,Restaurant,ACC1245
TXN001415,115.16,Uber ride to downtown,ride to,2024-05-18,Transportation,ACC4323
TXN001416,92.65,Walmart grocery shopping,grocery shopping,2024-04-14,Grocery,ACC8197
TXN001417,345.49,Amazon online purchase,online purchase,2024-11-11,Shopping,ACC8496
TXN001418,205.41,Uber ride to downtown,ride to,2024-05-06,Transportation,ACC1685
TXN001419,361.5,Uber ride to downtown,ride to,2024-11-07,Transportation,ACC7457
TXN001420,298.93,Netflix monthly subscription,monthly subscription,2024-11-09,Subscriptions,ACC9605
TXN001421,262.72,Lunch at Olive Garden,at Olive,2024-11-24,Restaurant,ACC8399
TXN001422,439.5,Lunch at Olive Garden,at Olive,2024-08-21,Restaurant,ACC5025
TXN001423,200.83,Car insurance monthly,insurance monthly,2024-09-22,Insurance,ACC1643
TXN001424,260.48,Uber ride to downtown,ride to,2024-10-12,Transportation,ACC1807
TXN001425,222.58,Movie tickets Cinemark,tickets Cinemark,2024-04-07,Entertainment,ACC5989
TXN001426,87.41,Amazon online purchase,online purchase,2024-05-26,Shopping,ACC5823
TXN001427,346.53,Lunch at Olive Garden,at Olive,2024-11-09,Restaurant,ACC3330
